ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2020-04-30 09:24:23 094m





Relative time;HS4-50(17297).Kladivko;HS4-50(17297).Snimac1;HS4-50(17297).Snimac2
s;V;V;V
0.29193216;0.0001;0.00018;0.0081
0.29193728;7.6E-5;0.00022;0.0076
0.2919424;-2.5E-5;0.00024;0.0083
0.29194752;2.5E-5;0.00016;0.0086
0.29195264;-2.5E-5;5.7E-5;0.0081
0.29195776;2.5E-5;3.1E-5;0.0078
0.29196288;5.1E-5;-1.9E-5;0.0073
0.291968;-5.1E-5;1.9E-5;0.0076
0.29197312;0;8.2E-5;0.0071
0.29197824;-2.5E-5;0.00019;0.0071
0.29198336;5.1E-5;0.0002;0.0073
0.29198848;-2.5E-5;0.00024;0.0078
0.2919936;2.5E-5;0.00024;0.0078
0.29199872;-2.5E-5;0.00019;0.0083
0.29200384;-2.5E-5;0.00023;0.0073
0.29200896;-2.5E-5;0.00024;0.0076
0.29201408;-5.1E-5;0.00026;0.0078
0.2920192;-2.5E-5;0.00026;0.0081
0.29202432;5.1E-5;0.00024;0.0078
0.29202944;0.0001;0.00018;0.0078
0.29203456;0.00018;0.00012;0.0083
0.29203968;0.0001;0.00014;0.0073
0.2920448;0;0.00014;0.0081
0.29204992;-2.5E-5;0.00023;0.0076
0.29205504;-5.1E-5;0.0003;0.0076
0.29206016;-5.1E-5;0.00019;0.0073
0.29206528;-2.5E-5;0.00018;0.0073
0.2920704;2.5E-5;0.00024;0.0076
0.29207552;2.5E-5;0.00029;0.0071
0.29208064;-2.5E-5;0.00026;0.0078
0.29208576;-7.6E-5;0.00029;0.0078
0.29209088;2.5E-5;0.00027;0.0076
0.292096;0.00013;0.00028;0.0078
0.29210112;7.6E-5;0.00025;0.0073
0.29210624;0.0001;0.00019;0.0078
0.29211136;0.00013;0.0002;0.0073
0.29211648;5.1E-5;0.00024;0.0076
0.2921216;2.5E-5;0.00024;0.0081
0.29212672;0.00013;0.00028;0.0078
0.29213184;0.00015;0.00023;0.0081
0.29213696;5.1E-5;0.0002;0.0078
0.29214208;2.5E-5;0.00019;0.0078
0.2921472;2.5E-5;0.00025;0.0078
0.29215232;2.5E-5;0.0002;0.0078
0.29215744;-7.6E-5;0.0002;0.0078
0.29216256;-5.1E-5;0.00021;0.0076
0.29216768;7.6E-5;0.00023;0.0073
0.2921728;7.6E-5;0.00021;0.0073
0.29217792;0;0.00015;0.0078
0.29218304;7.6E-5;0.00018;0.0076
0.29218816;-5.1E-5;0.00017;0.0066
0.29219328;0;0.0002;0.0073
0.2921984;0.0001;0.00019;0.0076
0.29220352;2.5E-5;0.0002;0.0071
0.29220864;-5.1E-5;0.00014;0.0078
0.29221376;-7.6E-5;0.00014;0.0078
0.29221888;2.5E-5;0.00015;0.0081
0.292224;5.1E-5;0.0001;0.0078
0.29222912;0.0001;0.00021;0.0071
0.29223424;0;0.00024;0.0078
0.29223936;5.1E-5;0.00015;0.0078
0.29224448;5.1E-5;0.00014;0.0076
0.2922496;5.1E-5;8.8E-5;0.0076
0.29225472;0.0001;0.00019;0.0081
0.29225984;0;0.00026;0.0076
0.29226496;-5.1E-5;0.00033;0.0076
0.29227008;2.5E-5;0.00026;0.0078
0.2922752;0.0001;0.00013;0.0083
0.29228032;0.0001;0.0001;0.0081
0.29228544;-2.5E-5;0.00013;0.0078
0.29229056;0;0.0002;0.0078
0.29229568;0.00015;0.00026;0.0078
0.2923008;0.0001;0.00031;0.0078
0.29230592;2.5E-5;0.00021;0.0078
0.29231104;5.1E-5;0.00019;0.0076
0.29231616;2.5E-5;0.00019;0.0076
0.29232128;0.0001;0.00024;0.0076
0.2923264;5.1E-5;0.00024;0.0073
0.29233152;2.5E-5;0.00019;0.0076
0.29233664;7.6E-5;0.00019;0.0076
0.29234176;5.1E-5;0.00012;0.0068
0.29234688;7.6E-5;0.00011;0.0071
0.292352;0.0001;0.00014;0.0073
0.29235712;5.1E-5;0.00019;0.0081
0.29236224;2.5E-5;0.0001;0.0076
0.29236736;0.0001;6.9E-5;0.0083
0.29237248;-5.1E-5;9.4E-5;0.0078
0.2923776;5.1E-5;6.9E-5;0.0078
0.29238272;-0.0001;0.00011;0.0078
0.29238784;-2.5E-5;0.00016;0.0076
0.29239296;2.5E-5;5.7E-5;0.0081
0.29239808;-7.6E-5;4.4E-5;0.0071
0.2924032;5.1E-5;8.8E-5;0.0076
0.29240832;0;0.00023;0.0076
0.29241344;7.6E-5;0.0002;0.0081
0.29241856;-5.1E-5;0.00023;0.0068
0.29242368;2.5E-5;0.00026;0.0071
0.2924288;5.1E-5;0.00025;0.0076
0.29243392;-2.5E-5;0.00029;0.0073
0.29243904;0;0.00029;0.0076
0.29244416;-7.6E-5;0.00034;0.0076
0.29244928;5.1E-5;0.0004;0.0073
0.2924544;5.1E-5;0.00031;0.0076
0.29245952;-0.00015;0.00031;0.0081
0.29246464;-7.6E-5;0.0003;0.0068
0.29246976;-7.6E-5;0.00033;0.0076
0.29247488;0;0.00026;0.0076
0.29248;-2.5E-5;0.00021;0.0076
0.29248512;-2.5E-5;0.00027;0.0073
0.29249024;-0.0001;0.00023;0.0076
0.29249536;-2.5E-5;0.00026;0.0076
0.29250048;0;0.00015;0.0073
0.2925056;2.5E-5;0.00015;0.0078
0.29251072;0;0.00013;0.0078
0.29251584;2.5E-5;0.00021;0.0071
0.29252096;5.1E-5;0.00023;0.0073
0.29252608;2.5E-5;0.00026;0.0076
0.2925312;-2.5E-5;0.00029;0.0076
0.29253632;-5.1E-5;0.00028;0.0078
0.29254144;-5.1E-5;0.0003;0.0073
0.29254656;5.1E-5;0.00026;0.0078
0.29255168;2.5E-5;0.00023;0.0066
0.2925568;-5.1E-5;0.00024;0.0076
0.29256192;-7.6E-5;0.00032;0.0073
0.29256704;5.1E-5;0.00032;0.0076
0.29257216;2.5E-5;0.00031;0.0076
0.29257728;-5.1E-5;0.00027;0.0078
0.2925824;5.1E-5;0.00024;0.0073
0.29258752;-7.6E-5;0.00027;0.0078
0.29259264;-5.1E-5;0.0003;0.0078
0.29259776;2.5E-5;0.0003;0.0081
0.29260288;0;0.00028;0.0076
0.292608;5.1E-5;0.00026;0.0078
0.29261312;2.5E-5;0.00021;0.0081
0.29261824;2.5E-5;0.00018;0.0081
0.29262336;2.5E-5;0.00025;0.0086
0.29262848;-5.1E-5;0.00028;0.0081
0.2926336;-5.1E-5;0.00023;0.0076
0.29263872;2.5E-5;0.00024;0.0078
0.29264384;7.6E-5;0.00011;0.0071
0.29264896;0;0.0001;0.0068
0.29265408;-2.5E-5;0.00012;0.0071
0.2926592;-2.5E-5;0.00021;0.0078
0.29266432;-7.6E-5;0.00031;0.0076
0.29266944;0;0.00028;0.0081
0.29267456;-2.5E-5;0.00028;0.0071
0.29267968;0;0.00022;0.0076
0.2926848;-0.0001;0.00018;0.0068
0.29268992;-5.1E-5;8.8E-5;0.0073
0.29269504;-2.5E-5;7.5E-5;0.0073
0.29270016;2.5E-5;9.4E-5;0.0078
0.29270528;0;0.00013;0.0076
0.2927104;5.1E-5;0.00016;0.0078
0.29271552;7.6E-5;0.00019;0.0068
0.29272064;5.1E-5;0.00022;0.0076
0.29272576;-2.5E-5;0.00019;0.0081
0.29273088;-0.0001;0.00016;0.0078
0.292736;0;0.00012;0.0076
0.29274112;-2.5E-5;0.00011;0.0078
0.29274624;5.1E-5;8.2E-5;0.0073
0.29275136;-5.1E-5;3.8E-5;0.0063
0.29275648;-5.1E-5;-5E-5;0.0071
0.2927616;-5.1E-5;-4.4E-5;0.0068
0.29276672;5.1E-5;6.3E-6;0.0076
0.29277184;2.5E-5;0.00015;0.0071
0.29277696;-2.5E-5;0.00022;0.0071
0.29278208;5.1E-5;0.00027;0.0078
0.2927872;-2.5E-5;0.00018;0.0073
0.29279232;-7.6E-5;0.00017;0.0076
0.29279744;0;0.00015;0.0071
0.29280256;2.5E-5;0.00014;0.0068
0.29280768;-7.6E-5;0.00015;0.0073
0.2928128;-2.5E-5;0.00017;0.0078
0.29281792;-7.6E-5;0.00021;0.0071
0.29282304;5.1E-5;0.00017;0.0071
0.29282816;0.0001;0.00011;0.0068
0.29283328;2.5E-5;8.8E-5;0.0073
0.2928384;2.5E-5;7.5E-5;0.0078
0.29284352;5.1E-5;6.9E-5;0.0073
0.29284864;-2.5E-5;0.00012;0.0071
0.29285376;5.1E-5;0.00016;0.0073
0.29285888;5.1E-5;0.00024;0.0068
0.292864;5.1E-5;0.00027;0.0073
0.29286912;0;0.0002;0.0073
0.29287424;-5.1E-5;0.00014;0.0073
0.29287936;-2.5E-5;0.00019;0.0073
0.29288448;-5.1E-5;0.00022;0.0071
0.2928896;-0.0001;0.00023;0.0078
0.29289472;-2.5E-5;0.00021;0.0073
0.29289984;-5.1E-5;0.00016;0.0076
0.29290496;-7.6E-5;0.00018;0.0078
0.29291008;5.1E-5;0.00016;0.0078
0.2929152;7.6E-5;0.00018;0.0073
0.29292032;5.1E-5;0.00016;0.0073
0.29292544;0.0001;0.00016;0.0078
0.29293056;-5.1E-5;0.00014;0.0073
0.29293568;5.1E-5;9.4E-5;0.0071
0.2929408;2.5E-5;3.1E-5;0.0078
0.29294592;7.6E-5;5E-5;0.0073
0.29295104;2.5E-5;0.0001;0.0078
0.29295616;7.6E-5;0.00018;0.0083
0.29296128;2.5E-5;0.0001;0.0071
0.2929664;-5.1E-5;0.00013;0.0073
0.29297152;-5.1E-5;0.00011;0.0081
0.29297664;-0.00013;-4.4E-5;0.0073
0.29298176;-7.6E-5;1.9E-5;0.0081
0.29298688;-2.5E-5;5E-5;0.0078
0.292992;-5.1E-5;0.00013;0.0076
0.29299712;-2.5E-5;0.00018;0.0078
0.29300224;2.5E-5;0.00012;0.0073
0.29300736;0.0001;0.00011;0.0068
0.29301248;2.5E-5;0.00017;0.0078
0.2930176;-2.5E-5;0.00014;0.0073
0.29302272;5.1E-5;0.00016;0.0083
0.29302784;5.1E-5;0.00014;0.0086
0.29303296;-2.5E-5;0.00018;0.0073
0.29303808;0;0.00027;0.0076
0.2930432;-5.1E-5;0.00025;0.0078
0.29304832;5.1E-5;0.0002;0.0073
0.29305344;-5.1E-5;0.00019;0.0073
0.29305856;2.5E-5;0.00023;0.0076
0.29306368;-2.5E-5;0.00018;0.0071
0.2930688;-2.5E-5;0.00018;0.0078
0.29307392;-2.5E-5;0.00012;0.0081
0.29307904;5.1E-5;5E-5;0.0076
0.29308416;-7.6E-5;-6.3E-6;0.0073
0.29308928;-5.1E-5;-1.3E-5;0.0078
0.2930944;-2.5E-5;5.7E-5;0.0081
0.29309952;2.5E-5;0.00018;0.0078
0.29310464;0.0001;0.00024;0.0076
0.29310976;5.1E-5;0.00018;0.0071
0.29311488;2.5E-5;0.00018;0.0076
0.29312;2.5E-5;0.00017;0.0071
0.29312512;-5.1E-5;0.00016;0.0073
0.29313024;-7.6E-5;0.00021;0.0081
0.29313536;2.5E-5;0.00013;0.0073
0.29314048;2.5E-5;0.00015;0.0076
0.2931456;-7.6E-5;0.00013;0.0078
0.29315072;-2.5E-5;0.00016;0.0076
0.29315584;-7.6E-5;0.00016;0.0078
0.29316096;-7.6E-5;0.00014;0.0076
0.29316608;-7.6E-5;0.00017;0.0081
0.2931712;-2.5E-5;7.5E-5;0.0073
0.29317632;-7.6E-5;0.0001;0.0081
0.29318144;-0.0001;0.0001;0.0078
0.29318656;-7.6E-5;0.00013;0.0083
0.29319168;-2.5E-5;7.5E-5;0.0076
0.2931968;-0.00015;4.4E-5;0.0078
0.29320192;-7.6E-5;5.7E-5;0.0078
0.29320704;5.1E-5;1.9E-5;0.0071
0.29321216;-2.5E-5;0.0001;0.0076
0.29321728;-7.6E-5;0.00013;0.0078
0.2932224;-7.6E-5;0.00014;0.0078
0.29322752;-5.1E-5;9.4E-5;0.0078
0.29323264;7.6E-5;7.5E-5;0.0078
0.29323776;-2.5E-5;5E-5;0.0078
0.29324288;-5.1E-5;6.3E-5;0.0076
0.293248;-5.1E-5;0.00013;0.0073
0.29325312;0.0001;0.00011;0.0076
0.29325824;5.1E-5;0.00016;0.0076
0.29326336;0;0.00018;0.0078
0.29326848;-0.0001;0.00021;0.0071
0.2932736;-5.1E-5;0.00018;0.0071
0.29327872;-2.5E-5;0.00011;0.0071
0.29328384;0;6.9E-5;0.0071
0.29328896;-0.0001;8.2E-5;0.0068
0.29329408;0;5E-5;0.0078
0.2932992;0;8.8E-5;0.0073
0.29330432;5.1E-5;0.00011;0.0078
0.29330944;-0.0001;0.00011;0.0076
0.29331456;2.5E-5;9.4E-5;0.0081
0.29331968;-5.1E-5;0.00019;0.0076
0.2933248;0;0.00019;0.0073
0.29332992;-5.1E-5;0.00022;0.0076
0.29333504;-2.5E-5;0.0002;0.0083
0.29334016;-0.00013;9.4E-5;0.0076
0.29334528;-7.6E-5;3.1E-5;0.0076
0.2933504;-0.00013;-1.9E-5;0.0078
0.29335552;-7.6E-5;5E-5;0.0081
0.29336064;-7.6E-5;7.5E-5;0.0078
0.29336576;-5.1E-5;0.0001;0.0078
0.29337088;0;0.00018;0.0078
0.293376;2.5E-5;0.00015;0.0073
0.29338112;-0.00013;9.4E-5;0.0068
0.29338624;-7.6E-5;9.4E-5;0.0071
0.29339136;5.1E-5;0.0002;0.0073
0.29339648;2.5E-5;0.00015;0.0081
0.2934016;2.5E-5;0.00018;0.0078
0.29340672;2.5E-5;0.0001;0.0078
0.29341184;-2.5E-5;6.3E-5;0.0076
0.29341696;-2.5E-5;6.3E-6;0.0081
0.29342208;-5.1E-5;1.3E-5;0.0081
0.2934272;0;8.2E-5;0.0086
0.29343232;-7.6E-5;6.3E-5;0.0081
0.29343744;-5.1E-5;0.00013;0.0078
0.29344256;2.5E-5;0.00014;0.0086
0.29344768;0;0.00019;0.0078
0.2934528;0.0001;0.0002;0.0078
0.29345792;-2.5E-5;0.00023;0.0078
0.29346304;2.5E-5;0.00018;0.0081
0.29346816;2.5E-5;0.0002;0.0083
0.29347328;7.6E-5;0.00016;0.0083
0.2934784;7.6E-5;0.00022;0.0081
0.29348352;0;0.00014;0.0083
0.29348864;0;0.00011;0.0071
0.29349376;2.5E-5;0.00013;0.0073
0.29349888;5.1E-5;0.00016;0.0081
0.293504;5.1E-5;0.0002;0.0078
0.29350912;7.6E-5;0.00023;0.0078
0.29351424;2.5E-5;0.00021;0.0078
0.29351936;-2.5E-5;0.0002;0.0081
0.29352448;5.1E-5;0.00023;0.0083
0.2935296;7.6E-5;0.00021;0.0078
0.29353472;2.5E-5;0.0002;0.0078
0.29353984;5.1E-5;0.00027;0.0073
0.29354496;5.1E-5;0.00021;0.0078
0.29355008;5.1E-5;0.00016;0.0076
0.2935552;5.1E-5;0.00013;0.0076
0.29356032;2.5E-5;0.00018;0.0073
0.29356544;0.00013;0.00016;0.0078
0.29357056;7.6E-5;0.00025;0.0088
0.29357568;5.1E-5;0.00021;0.0076
0.2935808;2.5E-5;0.00022;0.0076
0.29358592;0;0.00018;0.0078
0.29359104;7.6E-5;8.8E-5;0.0068
0.29359616;2.5E-5;0.00012;0.0081
0.29360128;7.6E-5;0.00013;0.0081
0.2936064;5.1E-5;0.00018;0.0083
0.29361152;2.5E-5;0.00021;0.0083
0.29361664;0;0.00025;0.0073
0.29362176;-7.6E-5;0.00025;0.0081
0.29362688;2.5E-5;0.00027;0.0088
0.293632;-2.5E-5;0.00027;0.0076
0.29363712;-2.5E-5;0.00026;0.0083
0.29364224;-2.5E-5;0.00026;0.0081
0.29364736;-0.0001;0.00019;0.0078
0.29365248;2.5E-5;0.00022;0.0081
0.2936576;2.5E-5;0.00019;0.0076
0.29366272;-2.5E-5;0.00017;0.0081
0.29366784;-2.5E-5;0.00017;0.0076
0.29367296;0;0.00016;0.0078
0.29367808;2.5E-5;0.00014;0.0076
0.2936832;2.5E-5;0.00013;0.0076
0.29368832;2.5E-5;0.00017;0.0078
0.29369344;5.1E-5;0.00015;0.0076
0.29369856;2.5E-5;0.00013;0.0078
0.29370368;0.0001;0.00018;0.0086
0.2937088;0.0001;0.00018;0.0076
0.29371392;5.1E-5;0.00018;0.0078
0.29371904;5.1E-5;0.00016;0.0078
0.29372416;-2.5E-5;0.00013;0.0076
0.29372928;5.1E-5;0.00022;0.0073
0.2937344;-7.6E-5;0.00021;0.0078
0.29373952;-2.5E-5;0.00021;0.0078
0.29374464;-2.5E-5;0.00021;0.0073
0.29374976;7.6E-5;0.00015;0.0068
0.29375488;2.5E-5;8.2E-5;0.0073
0.29376;0.0001;0.00011;0.0068
0.29376512;2.5E-5;0.00015;0.0073
0.29377024;2.5E-5;0.00015;0.0076
0.29377536;2.5E-5;7.5E-5;0.0073
0.29378048;0.00013;2.5E-5;0.0078
0.2937856;5.1E-5;5E-5;0.0076
0.29379072;0;0.00011;0.0068
0.29379584;5.1E-5;0.00014;0.0076
0.29380096;0;0.00024;0.0076
0.29380608;-2.5E-5;0.00024;0.0076
0.2938112;0;0.00023;0.0076
0.29381632;-0.0001;0.00013;0.0078
0.29382144;-2.5E-5;0.00015;0.0071
0.29382656;0;4.4E-5;0.0078
0.29383168;2.5E-5;5.7E-5;0.0073
0.2938368;7.6E-5;0.0001;0.0071
0.29384192;7.6E-5;0.00019;0.0071
0.29384704;-2.5E-5;0.00024;0.0083
0.29385216;0;0.0002;0.0081
0.29385728;2.5E-5;0.00015;0.0081
0.2938624;7.6E-5;0.00018;0.0076
0.29386752;0;0.00018;0.0081
0.29387264;-7.6E-5;0.00026;0.0086
0.29387776;-7.6E-5;0.00022;0.0073
0.29388288;0;0.00024;0.0073
0.293888;0;0.00028;0.0081
0.29389312;-5.1E-5;0.00016;0.0073
0.29389824;-5.1E-5;0.00016;0.0076
0.29390336;-2.5E-5;7.5E-5;0.0081
0.29390848;-2.5E-5;3.1E-5;0.0083
0.2939136;2.5E-5;5.7E-5;0.0078
0.29391872;2.5E-5;7.5E-5;0.0076
0.29392384;-2.5E-5;0.00011;0.0071
0.29392896;7.6E-5;0.00018;0.0071
0.29393408;2.5E-5;0.00016;0.0073
0.2939392;0;0.00013;0.0076
0.29394432;-5.1E-5;0.00024;0.0083
0.29394944;0;0.00019;0.0083
0.29395456;7.6E-5;0.00018;0.0076
0.29395968;-7.6E-5;0.00016;0.0073
0.2939648;-7.6E-5;0.00021;0.0081
0.29396992;0;0.00022;0.0078
0.29397504;-0.0001;0.00018;0.0081
0.29398016;2.5E-5;0.00019;0.0081
0.29398528;0;0.00021;0.0078
0.2939904;0;0.00014;0.0081
0.29399552;5.1E-5;0.00012;0.0076
0.29400064;-2.5E-5;0.0001;0.0076
0.29400576;7.6E-5;0.00017;0.0078
0.29401088;0;0.00018;0.0071
0.294016;-5.1E-5;0.00019;0.0071
0.29402112;-2.5E-5;0.00016;0.0076
0.29402624;0;8.2E-5;0.0081
0.29403136;-0.0001;5.7E-5;0.0071
0.29403648;-5.1E-5;4.4E-5;0.0081
0.2940416;2.5E-5;0.00014;0.0078
0.29404672;0;0.00018;0.0071
0.29405184;-7.6E-5;0.00016;0.0073
0.29405696;2.5E-5;0.00019;0.0071
0.29406208;0.0001;0.00019;0.0071
0.2940672;2.5E-5;9.4E-5;0.0073
0.29407232;-2.5E-5;0.00011;0.0066
0.29407744;2.5E-5;9.4E-5;0.0081
0.29408256;0;9.4E-5;0.0076
0.29408768;-5.1E-5;0.00012;0.0081
0.2940928;-0.00015;0.00018;0.0073
0.29409792;-5.1E-5;0.00024;0.0078
0.29410304;-5.1E-5;0.00017;0.0078
0.29410816;-2.5E-5;0.00014;0.0078
0.29411328;0;0.00011;0.0083
0.2941184;-0.0001;7.5E-5;0.0081
0.29412352;2.5E-5;0.00011;0.0086
0.29412864;0;0.00016;0.0081
0.29413376;-2.5E-5;0.00014;0.0081
0.29413888;0.00013;0.00013;0.0071
0.294144;2.5E-5;0.00014;0.0076
0.29414912;-2.5E-5;0.00014;0.0071
0.29415424;-2.5E-5;8.2E-5;0.0078
0.29415936;0;9.4E-5;0.0076
0.29416448;2.5E-5;0.0001;0.0073
0.2941696;2.5E-5;0.00011;0.0071
0.29417472;2.5E-5;8.8E-5;0.0073
0.29417984;0;5E-5;0.0073
0.29418496;5.1E-5;1.3E-5;0.0078
0.29419008;0;-6.3E-5;0.0083
0.2941952;-2.5E-5;-6.3E-6;0.0076
0.29420032;0;6.3E-5;0.0078
0.29420544;-2.5E-5;5.7E-5;0.0083
0.29421056;-2.5E-5;3.1E-5;0.0073
0.29421568;-0.00013;5E-5;0.0076
0.2942208;0;0.00011;0.0078
0.29422592;2.5E-5;9.4E-5;0.0076
0.29423104;2.5E-5;0.00017;0.0081
0.29423616;0;0.00016;0.0078
0.29424128;-0.0001;0.0001;0.0078
0.2942464;0;3.1E-5;0.0078
0.29425152;-7.6E-5;1.3E-5;0.0078
0.29425664;0;5.7E-5;0.0078
0.29426176;5.1E-5;0.00014;0.0073
0.29426688;7.6E-5;0.00012;0.0076
0.294272;0;0.0001;0.0071
0.29427712;-0.0001;0.00011;0.0081
0.29428224;-5.1E-5;0.00013;0.0076
0.29428736;-0.0001;0.00012;0.0078
0.29429248;-5.1E-5;3.8E-5;0.0073
0.2942976;-5.1E-5;2.5E-5;0.0076
0.29430272;-5.1E-5;0.00015;0.0071
0.29430784;-5.1E-5;6.9E-5;0.0081
0.29431296;-0.0001;2.5E-5;0.0068
0.29431808;-7.6E-5;6.3E-5;0.0068
0.2943232;0;0.00015;0.0083
0.29432832;7.6E-5;0.00018;0.0078
0.29433344;5.1E-5;0.00019;0.0073
0.29433856;-2.5E-5;0.00013;0.0078
0.29434368;-5.1E-5;0.00014;0.0081
0.2943488;2.5E-5;8.8E-5;0.0078
0.29435392;-2.5E-5;7.5E-5;0.0081
0.29435904;-5.1E-5;3.1E-5;0.0076
0.29436416;-2.5E-5;3.8E-5;0.0073
0.29436928;-0.0001;-1.3E-5;0.0073
0.2943744;2.5E-5;-2.5E-5;0.0073
0.29437952;-7.6E-5;3.1E-5;0.0066
0.29438464;-2.5E-5;6.9E-5;0.0066
0.29438976;-5.1E-5;9.4E-5;0.0076
0.29439488;0;0.00014;0.0076
0.2944;7.6E-5;0.00011;0.0073
0.29440512;5.1E-5;7.5E-5;0.0068
0.29441024;2.5E-5;7.5E-5;0.0068
0.29441536;-2.5E-5;6.9E-5;0.0076
0.29442048;-2.5E-5;0.00011;0.0081
0.2944256;-2.5E-5;0.00011;0.0078
0.29443072;2.5E-5;5E-5;0.0076
0.29443584;-2.5E-5;0.00011;0.0078
0.29444096;0.0001;0.00012;0.0073
0.29444608;2.5E-5;0.00011;0.0073
0.2944512;-2.5E-5;8.2E-5;0.0071
0.29445632;5.1E-5;7.5E-5;0.0071
0.29446144;0;1.3E-5;0.0073
0.29446656;2.5E-5;8.2E-5;0.0068
0.29447168;0.0001;6.9E-5;0.0076
0.2944768;-2.5E-5;0.00012;0.0078
0.29448192;5.1E-5;0.00013;0.0076
0.29448704;-5.1E-5;0.00017;0.0076
0.29449216;-5.1E-5;0.00023;0.0071
0.29449728;-2.5E-5;0.00026;0.0073
0.2945024;-7.6E-5;0.00023;0.0076
0.29450752;2.5E-5;0.00022;0.0083
0.29451264;-2.5E-5;0.00021;0.0078
0.29451776;0.0001;0.00023;0.0086
0.29452288;5.1E-5;0.0001;0.0086
0.294528;2.5E-5;6.3E-5;0.0081
0.29453312;5.1E-5;3.1E-5;0.0081
0.29453824;-7.6E-5;6.3E-5;0.0078
0.29454336;-5.1E-5;6.3E-5;0.0073
0.29454848;-2.5E-5;6.3E-5;0.0076
0.2945536;-2.5E-5;4.4E-5;0.0081
0.29455872;-5.1E-5;0.00015;0.0081
0.29456384;0;0.00014;0.0083
0.29456896;0;0.00024;0.0088
0.29457408;-2.5E-5;0.00018;0.0091
0.2945792;-7.6E-5;0.00018;0.0076
0.29458432;-2.5E-5;0.00014;0.0081
0.29458944;2.5E-5;0.00018;0.0083
0.29459456;5.1E-5;0.00016;0.0076
0.29459968;5.1E-5;7.5E-5;0.0078
0.2946048;5.1E-5;0;0.0076
0.29460992;0;2.5E-5;0.0073
0.29461504;5.1E-5;3.8E-5;0.0078
0.29462016;-5.1E-5;5E-5;0.0078
0.29462528;0;2.5E-5;0.0081
0.2946304;-7.6E-5;5.7E-5;0.0083
0.29463552;-7.6E-5;6.9E-5;0.0083
0.29464064;-5.1E-5;6.3E-5;0.0071
0.29464576;-2.5E-5;9.4E-5;0.0073
0.29465088;-0.0001;1.9E-5;0.0078
0.294656;-2.5E-5;5.7E-5;0.0071
0.29466112;2.5E-5;0.00012;0.0076
0.29466624;5.1E-5;0.00016;0.0071
0.29467136;2.5E-5;0.00019;0.0076
0.29467648;0.00015;0.00016;0.0071
0.2946816;7.6E-5;0.00014;0.0073
0.29468672;0;0.00018;0.0076
0.29469184;7.6E-5;0.00017;0.0076
0.29469696;2.5E-5;0.00015;0.0068
0.29470208;0;6.9E-5;0.0068
0.2947072;-2.5E-5;0.00011;0.0071
0.29471232;0;0.00014;0.0076
0.29471744;-2.5E-5;0.00012;0.0073
0.29472256;-2.5E-5;0.00013;0.0073
0.29472768;-2.5E-5;0.00013;0.0073
0.2947328;7.6E-5;0.00016;0.0073
0.29473792;0;0.00011;0.0071
0.29474304;-5.1E-5;3.8E-5;0.0071
0.29474816;-7.6E-5;-6.3E-6;0.0071
0.29475328;-0.00013;0;0.0073
0.2947584;2.5E-5;6.3E-5;0.0073
0.29476352;-5.1E-5;8.2E-5;0.0076
0.29476864;0;0.00014;0.0073
0.29477376;7.6E-5;0.00015;0.0076
0.29477888;2.5E-5;0.00026;0.0076
0.294784;-5.1E-5;0.00028;0.0071
0.29478912;2.5E-5;0.00019;0.0073
0.29479424;-5.1E-5;0.0002;0.0073
0.29479936;-7.6E-5;0.0001;0.0073
0.29480448;-7.6E-5;5.7E-5;0.0071
0.2948096;-0.0001;5.7E-5;0.0076
0.29481472;2.5E-5;9.4E-5;0.0078
0.29481984;2.5E-5;0.00011;0.0068
0.29482496;-5.1E-5;7.5E-5;0.0073
0.29483008;-5.1E-5;0.00013;0.0076
0.2948352;-7.6E-5;0.00011;0.0073
0.29484032;-7.6E-5;8.8E-5;0.0068
0.29484544;-2.5E-5;7.5E-5;0.0073
0.29485056;-2.5E-5;5.7E-5;0.0076
0.29485568;-5.1E-5;6.3E-5;0.0081
0.2948608;-2.5E-5;9.4E-5;0.0076
0.29486592;0;0.00011;0.0066
0.29487104;-2.5E-5;0.00013;0.0071
0.29487616;-7.6E-5;0.00022;0.0071
0.29488128;0;0.00018;0.0078
0.2948864;2.5E-5;0.00012;0.0076
0.29489152;-5.1E-5;0.00012;0.0073
0.29489664;-2.5E-5;0.00014;0.0083
0.29490176;-2.5E-5;0.00023;0.0081
0.29490688;-2.5E-5;0.00019;0.0081
0.294912;-5.1E-5;0.00021;0.0088
0.29491712;2.5E-5;0.00017;0.0078
0.29492224;2.5E-5;0.00011;0.0076
0.29492736;-5.1E-5;8.8E-5;0.0078
0.29493248;0;5E-5;0.0081
0.2949376;-5.1E-5;6.3E-5;0.0076
0.29494272;-2.5E-5;6.3E-5;0.0071
0.29494784;5.1E-5;0.00011;0.0071
0.29495296;5.1E-5;0.00013;0.0078
0.29495808;0.0001;0.00016;0.0071
0.2949632;7.6E-5;0.00022;0.0076
0.29496832;0;0.00016;0.0073
0.29497344;2.5E-5;0.00014;0.0073
0.29497856;0;8.8E-5;0.0073
0.29498368;-2.5E-5;0.00015;0.0073
0.2949888;0;0.00024;0.0078
0.29499392;5.1E-5;0.00019;0.0076
0.29499904;5.1E-5;0.00014;0.0081
0.29500416;5.1E-5;0.00012;0.0073
0.29500928;2.5E-5;0.00015;0.0071
0.2950144;0;0.00018;0.0073
0.29501952;0;0.00018;0.0078
0.29502464;0;0.00012;0.0068
