# Count a RMS AE jednotky 18.03
# form·t ¯·dku: Ëas, c1 [count], c2 [count], rms [mV]
#
# konfigurace jednotky:
# zesÌlenÌ g=35 [dB]
# maxim·lnÌ rozsah mÏ¯enÌ adc=2000 [mV]
# count prahy c1=204 [mV], c2=604 [mV]
# ud·lostnÌ prahy es=400 [mV], ee=400 [mV], mrtv· doba dt=992 [us]
# osciloskop trg=400 [mV], pamÏù sm=12000 [slov], pretrigger pt=500 [slov]
# osciloskop perioda pr=500 [ms], timeout to=5000 [ms], vzorkov·nÌ rt=4 [MHz]
# trigger zdroj ts=(TRG_EVENT), master tm=()
# interval count ic=1000 [ms]
#
# hodnota 'cycle': 2021/03/17 13:08:52.082000
13260460785.896442	   121422	        1	  106.575
13260460786.896112	   121503	        0	  106.471
13260460787.895782	   120916	        8	  106.488
13260460788.895454	   120410	        0	  106.265
13260460789.895166	   120428	        0	  106.154
13260460790.894836	   119915	        3	  105.995
13260460791.894508	   119425	        0	  105.818
13260460792.894178	   119146	        0	  105.734
13260460793.893850	   119057	        0	  105.676
13260460794.893543	   119131	        1	  105.723
13260460795.893213	   118797	        2	  105.619
13260460796.892885	   118483	        0	  105.536
13260460797.892557	   118469	        0	  105.489
13260460798.892227	   118535	        0	  105.469
13260460799.891897	   118596	        0	  105.498
13260460800.891569	   118700	        0	  105.559
13260460801.891241	   118958	        0	  105.617
13260460802.890911	   119031	        0	  105.668
13260460803.890583	   119153	        0	  105.695
13260460804.890276	   119352	        0	  105.799
13260460805.889946	   119267	        2	  105.777
13260460806.889618	   119041	        0	  105.635
13260460807.889288	   118670	        0	  105.563
13260460808.888960	   118568	       36	  106.365
13260460809.888630	   118269	        0	  105.446
13260460810.888302	   118314	        0	  105.457
13260460811.887974	   118148	        0	  105.387
13260460812.887646	   118310	        0	  105.413
13260460813.887316	   118343	        0	  105.417
13260460814.886988	   118352	        0	  105.390
13260460815.886679	   118502	        0	  105.427
13260460816.886351	   118266	        0	  105.413
13260460817.886021	   118511	        0	  105.391
13260460818.885693	   118333	        0	  105.415
13260460819.885363	   118309	        0	  105.436
13260460820.885054	   118684	        0	  105.508
13260460821.884726	   118769	        2	  105.600
13260460822.884398	   118833	        4	  105.594
13260460823.884069	   118956	       26	  105.853
13260460824.883720	   119259	        0	  105.768
13260460825.883411	   119389	        0	  105.822
13260460826.883083	   119664	        4	  105.960
13260460827.882753	   119975	        1	  106.014
13260460828.882425	   120121	        0	  106.104
13260460829.882095	   120446	        0	  106.183
13260460830.881788	   120438	        6	  106.304
13260460831.881439	   120600	        0	  106.229
13260460832.881111	   120744	        0	  106.276
13260460833.880781	   121001	        0	  106.332
13260460834.880453	   120826	        0	  106.328
13260460835.880144	   121016	        0	  106.397
13260460836.879814	   120644	        0	  106.302
13260460837.879486	   120509	        0	  106.225
13260460838.879158	   119996	        0	  105.992
13260460839.878828	   119578	        0	  105.797
13260460840.878519	   118939	        0	  105.678
13260460841.878193	   118604	        0	  105.454
13260460842.877863	   117923	        0	  105.189
13260460843.877535	   117702	        0	  105.230
13260460844.877205	   117284	        0	  105.132
13260460845.876938	   117242	       26	  105.426
13260460846.876589	   117161	        2	  105.086
13260460847.876259	   116621	        0	  104.808
13260460848.875931	   116526	        0	  104.759
13260460849.875601	   116216	        0	  104.723
13260460850.875273	   116187	        5	  104.707
13260460851.874964	   116302	        1	  104.692
13260460852.874638	   116008	        0	  104.552
13260460853.874308	   115911	        0	  104.548
13260460854.873978	   115732	        0	  104.495
13260460855.873650	   115713	        0	  104.445
13260460856.873322	   115620	        0	  104.417
13260460857.872992	   115503	        0	  104.390
13260460858.872662	   115451	       10	  104.424
13260460859.872513	   115595	       22	  104.773
13260460860.872166	   115653	        0	  104.459
13260460861.871838	   115909	        1	  104.542
13260460862.871508	   115986	        0	  104.532
13260460863.871181	   116270	        0	  104.565
13260460864.870852	   116075	        3	  104.519
13260460865.870522	   115903	        8	  104.714
13260460866.870173	   116172	        1	  104.619
13260460867.869844	   116366	        0	  104.588
13260460868.869516	   116401	        0	  104.651
13260460869.869186	   116571	       12	  104.840
13260460870.868839	   116807	        0	  104.765
13260460871.868530	   116786	       15	  104.966
13260460872.868202	   116902	        0	  104.793
13260460873.867872	   116985	        0	  104.766
13260460874.867544	   116687	        5	  104.838
13260460875.867214	   116649	        0	  104.743
13260460876.866886	   116517	        0	  104.706
13260460877.866556	   116555	        0	  104.714
13260460878.866228	   116625	        0	  104.680
13260460879.865900	   116456	        3	  104.689
13260460880.865572	   116536	        0	  104.643
13260460881.865242	   116542	        0	  104.656
13260460882.864935	   116664	        0	  104.719
13260460883.864605	   116500	        0	  104.657
13260460884.864275	   116368	        0	  104.625
13260460885.863947	   116243	        1	  104.626
13260460886.863619	   116094	        0	  104.599
13260460887.863310	   116410	        6	  104.618
13260460888.862980	   116320	        0	  104.580
13260460889.862654	   116384	        0	  104.604
13260460890.862324	   116434	        0	  104.602
13260460891.861996	   116273	        0	  104.565
13260460892.861706	   116342	        7	  104.617
13260460893.861378	   115914	        0	  104.486
13260460894.861050	   115810	        0	  104.400
13260460895.860720	   115550	        0	  104.317
13260460896.860390	   115271	        0	  104.236
13260460897.860083	   115101	        0	  104.190
13260460898.859753	   115067	        0	  104.141
13260460899.859426	   114755	        0	  104.083
13260460900.859097	   114629	        0	  103.997
13260460901.858768	   114277	        1	  103.915
13260460902.858459	   114020	        0	  103.875
13260460903.858130	   114053	        0	  103.850
13260460904.857801	   113714	        0	  103.715
13260460905.857473	   113598	        0	  103.679
13260460906.857143	   113515	        0	  103.696
13260460907.856815	   113434	        0	  103.617
13260460908.856506	   113401	        0	  103.626
13260460909.856178	   113484	        6	  103.705
13260460910.855850	   113684	        0	  103.682
13260460911.855520	   113675	        0	  103.755
13260460912.855190	   113907	        0	  103.791
13260460913.854883	   114459	        0	  103.952
13260460914.854553	   114671	        0	  104.049
13260460915.854225	   115095	        0	  104.165
13260460916.853897	   115656	       13	  104.547
13260460917.853548	   116129	        3	  104.504
13260460918.853239	   116624	        0	  104.628
13260460919.852911	   116676	       16	  104.842
13260460920.852602	   116834	        7	  104.858
13260460921.852253	   116728	        9	  104.923
13260460922.851904	   116822	        3	  104.818
13260460923.851915	   116912	        7	  104.918
13260460924.851585	   116880	        0	  104.775
13260460925.851257	   116839	        0	  104.780
13260460926.850929	   116722	        0	  104.696
13260460927.850601	   116462	        0	  104.615
13260460928.850290	   116525	        0	  104.579
13260460929.849964	   115961	        0	  104.431
13260460930.849634	   115682	        0	  104.299
13260460931.849306	   115158	        0	  104.153
13260460932.848978	   114805	        0	  104.056
13260460933.848648	   114479	        0	  103.952
13260460934.848320	   114040	        0	  103.802
13260460935.847990	   113700	        7	  103.774
13260460936.847662	   113438	        0	  103.569
13260460937.847332	   113300	        0	  103.498
13260460938.847004	   112917	        0	  103.439
13260460939.846676	   112811	        0	  103.464
13260460940.846348	   112684	        0	  103.364
13260460941.846020	   112865	        0	  103.366
13260460942.845690	   112846	        0	  103.397
13260460943.845362	   112840	        0	  103.423
13260460944.845032	   113101	        0	  103.500
13260460945.844704	   113014	        0	  103.504
13260460946.844374	   113154	        0	  103.572
13260460947.844046	   113499	        5	  103.642
13260460948.843798	   113732	       15	  103.898
13260460949.843588	   113820	        5	  103.834
13260460950.843460	   113906	        1	  103.795
13260460951.843132	   113865	        0	  103.761
13260460952.842804	   113557	        8	  103.841
13260460953.842474	   113902	        0	  103.731
13260460954.842165	   114143	        3	  103.862
13260460955.842138	   113976	       24	  104.408
13260460956.841789	   113710	        0	  103.700
13260460957.841539	   113716	        4	  103.718
13260460958.841570	   113184	        0	  103.521
13260460959.841263	   113118	        0	  103.478
13260460960.840933	   112525	        0	  103.356
13260460961.840605	   112301	        5	  103.319
13260460962.840275	   112099	        3	  103.213
13260460963.839945	   112038	        0	  103.141
13260460964.839638	   111960	        0	  103.145
13260460965.839310	   112074	        1	  103.191
13260460966.838980	   111909	        0	  103.078
13260460967.838654	   111856	        1	  103.093
13260460968.838324	   111679	        0	  103.057
13260460969.837994	   111905	        0	  103.097
13260460970.837687	   111719	        0	  103.070
13260460971.837357	   111554	        0	  103.026
13260460972.837027	   111535	        0	  102.985
13260460973.836700	   111603	        0	  102.972
13260460974.836370	   111531	        0	  102.954
13260460975.836061	   111946	        0	  103.055
13260460976.835733	   112176	        0	  103.102
13260460977.835405	   112659	        4	  103.269
13260460978.835075	   112893	        0	  103.315
13260460979.834747	   113226	        2	  103.404
13260460980.834438	   113628	        0	  103.492
13260460981.834110	   113854	        0	  103.565
13260460982.833780	   114069	        0	  103.643
13260460983.833452	   114200	        0	  103.742
13260460984.833122	   114521	        0	  103.889
13260460985.832815	   115154	        0	  104.041
13260460986.832487	   115263	        0	  104.095
13260460987.832157	   115524	        0	  104.154
13260460988.831829	   115712	        0	  104.215
13260460989.831501	   116156	        0	  104.304
13260460990.831190	   116346	        0	  104.434
13260460991.830862	   116613	        0	  104.509
13260460992.830534	   117167	        0	  104.664
13260460993.830204	   117666	        0	  104.853
13260460994.829876	   118331	        0	  105.048
13260460995.829567	   118926	        0	  105.319
13260460996.829239	   119299	        0	  105.418
13260460997.828911	   119583	        0	  105.480
13260460998.828583	   119620	        7	  105.655
13260460999.828253	   119873	        0	  105.612
13260461000.827923	   120207	        3	  105.759
13260461001.827614	   120495	        7	  105.872
13260461002.827286	   120644	        5	  105.940
13260461003.826958	   120736	        0	  105.966
13260461004.826630	   120888	        0	  105.985
